,Unnamed: 0,name,product_id,categories,image_url,url,brand,price,compare_at_price
749,749,Off-White Richelieu Lenzing™ Ecovero™ Euroflax™ Midi Dress,7268895162461,'DRESSES',https://farmrio.com/cdn/shop/products/318362_01_fa0b8797-7a33-4102-a2bb-fbc2784596a7.jpg?v=1707521126&width=400,https://farmrio.com/cdn/shop/products/318362_01_fa0b8797-7a33-4102-a2bb-fbc2784596a7.jpg?v=1707521126&width=400,FARM Rio,"Rs.103,300.00","Rs.103,300.00"
755,755,Off-White Flowerful Birds Maxi Dress,7268811112541,'DRESSES',https://farmrio.com/cdn/shop/products/317862_01_6fb9b211-5db1-4f6b-87df-b890c55c3600.jpg?v=1706870590&width=400,https://farmrio.com/cdn/shop/products/317862_01_6fb9b211-5db1-4f6b-87df-b890c55c3600.jpg?v=1706870590&width=400,FARM Rio,"Rs.73,200.00","Rs.73,200.00"
761,761,Tropical Scenario Sleeveless Maxi Dress,7253507375197,'DRESSES',https://farmrio.com/cdn/shop/products/317662_01.jpg?v=1705108641&width=400,https://farmrio.com/cdn/shop/products/317662_01.jpg?v=1705108641&width=400,FARM Rio,"Rs.70,300.00","Rs.70,300.00"
765,765,Blue Lace Sleeveless Maxi Dress,7268808491101,'DRESSES',https://farmrio.com/cdn/shop/files/327757_01.jpg?v=1708998053&width=400,https://farmrio.com/cdn/shop/files/327757_01.jpg?v=1708998053&width=400,FARM Rio,"Rs.91,800.00","Rs.91,800.00"
771,771,Off-White Flowerful Birds Lenzing™ Ecovero™ Euroflax™ Midi Dress,7268799742045,'DRESSES',https://farmrio.com/cdn/shop/products/317655_01_99395dac-9389-46c7-8a9e-0695832e860c.jpg?v=1706874668&width=400,https://farmrio.com/cdn/shop/products/317655_01_99395dac-9389-46c7-8a9e-0695832e860c.jpg?v=1706874668&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
777,777,Off-White Delicate Garden Organic Cotton Mini Dress,7268817403997,'DRESSES',https://farmrio.com/cdn/shop/products/317751_01_fd50fa57-68b9-45cb-98e5-9f096af1d005.jpg?v=1706871244&width=400,https://farmrio.com/cdn/shop/products/317751_01_fd50fa57-68b9-45cb-98e5-9f096af1d005.jpg?v=1706871244&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
783,783,Beige Bright Farm Lenzing™ Ecovero™ Euroflax™ Maxi Dress,7268816322653,'DRESSES',https://farmrio.com/cdn/shop/products/317661_01_547a6515-ba4d-41d2-b1b5-a4cb49ec6fbf.jpg?v=1708990165&width=400,https://farmrio.com/cdn/shop/products/317661_01_547a6515-ba4d-41d2-b1b5-a4cb49ec6fbf.jpg?v=1708990165&width=400,FARM Rio,"Rs.76,000.00","Rs.76,000.00"
789,789,Green Foliage Sketch Sleeveless Maxi Dress,7268921671773,'DRESSES',https://farmrio.com/cdn/shop/files/322678_01.jpg?v=1708998260&width=400,https://farmrio.com/cdn/shop/files/322678_01.jpg?v=1708998260&width=400,FARM Rio,"Rs.76,000.00","Rs.76,000.00"
795,795,Foliage Sketch Green V Neck Maxi Dress,7253435809885,'DRESSES',https://farmrio.com/cdn/shop/files/328947_01.jpg?v=1710305514&width=400,https://farmrio.com/cdn/shop/files/328947_01.jpg?v=1710305514&width=400,FARM Rio,"Rs.67,400.00","Rs.67,400.00"
801,801,Green Foliage Sketch Lenzing™ Ecovero™ Euroflax™ Mini Dress,7268928815197,'DRESSES',https://farmrio.com/cdn/shop/files/317666_01.jpg?v=1708998142&width=400,https://farmrio.com/cdn/shop/files/317666_01.jpg?v=1708998142&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
807,807,Green Ocean Tapestry Maxi Dress,7253496496221,'DRESSES',https://farmrio.com/cdn/shop/products/317917_01.jpg?v=1705102977&width=400,https://farmrio.com/cdn/shop/products/317917_01.jpg?v=1705102977&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
813,813,Green Embroidered Trees Organic Cotton Midi Dress,7253502001245,'DRESSES',https://farmrio.com/cdn/shop/files/318540_01.jpg?v=1710514303&width=400,https://farmrio.com/cdn/shop/files/318540_01.jpg?v=1710514303&width=400,FARM Rio,"Rs.99,000.00","Rs.99,000.00"
819,819,Green One Shoulder Lea Mini Dress,7253430206557,'DRESSES',https://farmrio.com/cdn/shop/products/318094_02.jpg?v=1706716788&width=400,https://farmrio.com/cdn/shop/products/318094_02.jpg?v=1706716788&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
823,823,Forest Soul Short Sleeve Midi Dress,7253448327261,'DRESSES',https://farmrio.com/cdn/shop/products/318066_01.jpg?v=1705104725&width=400,https://farmrio.com/cdn/shop/products/318066_01.jpg?v=1705104725&width=400,FARM Rio,"Rs.90,400.00","Rs.90,400.00"
829,829,Black Palermo Puff Sleeve Mini Dress,7163587461213,'Dresses',https://farmrio.com/cdn/shop/files/314772_01.jpg?v=1702946778&width=400,https://farmrio.com/cdn/shop/files/314772_01.jpg?v=1702946778&width=400,FARM Rio,"Rs.64,600.00","Rs.64,600.00"
832,832,Black Palermo Cut Out  Lenzing™ Ecovero™ Viscose Maxi Dress,7163567931485,'Dresses',https://farmrio.com/cdn/shop/products/314833_05.jpg?v=1703684828&width=400,https://farmrio.com/cdn/shop/products/314833_05.jpg?v=1703684828&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
838,838,Cool Foliage Black Jersey Midi Dress,7253504524381,'DRESSES',https://farmrio.com/cdn/shop/products/318045_01.jpg?v=1705102879&width=400,https://farmrio.com/cdn/shop/products/318045_01.jpg?v=1705102879&width=400,FARM Rio,"Rs.48,800.00","Rs.48,800.00"
844,844,Cool Foliage Black Sleeveless Maxi Dress,7253501149277,'DRESSES',https://farmrio.com/cdn/shop/files/318085_01_33ce9070-9d1c-411c-9ed4-c0e989f5365e.jpg?v=1707521168&width=400,https://farmrio.com/cdn/shop/files/318085_01_33ce9070-9d1c-411c-9ed4-c0e989f5365e.jpg?v=1707521168&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
850,850,Brown Fringed Sleeveless Midi Dress,7253493481565,'DRESSES',https://farmrio.com/cdn/shop/files/318089_01.jpg?v=1706872885&width=400,https://farmrio.com/cdn/shop/files/318089_01.jpg?v=1706872885&width=400,FARM Rio,"Rs.91,800.00","Rs.91,800.00"
856,856,Flower Fan Tapestry Off-White Mini Dress,7253513764957,'DRESSES',https://farmrio.com/cdn/shop/products/317806_01.jpg?v=1705109167&width=400,https://farmrio.com/cdn/shop/products/317806_01.jpg?v=1705109167&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
862,862,Flower Fan Tapestry Off-White Midi Dress,7253511077981,'DRESSES',https://farmrio.com/cdn/shop/files/317801_01_58ab9957-06a1-4aad-835c-23383416a342.jpg?v=1707518005&width=400,https://farmrio.com/cdn/shop/files/317801_01_58ab9957-06a1-4aad-835c-23383416a342.jpg?v=1707518005&width=400,FARM Rio,"Rs.67,400.00","Rs.67,400.00"
868,868,White Natureza Organic Cotton Maxi Dress,7253453471837,'DRESSES',https://farmrio.com/cdn/shop/products/318627_01.jpg?v=1705104907&width=400,https://farmrio.com/cdn/shop/products/318627_01.jpg?v=1705104907&width=400,FARM Rio,"Rs.45,900.00","Rs.45,900.00"
874,874,Bird Leaves Sand One Shoulder Maxi Dress,7253460779101,'DRESSES',https://farmrio.com/cdn/shop/products/317779_02.jpg?v=1706715063&width=400,https://farmrio.com/cdn/shop/products/317779_02.jpg?v=1706715063&width=400,FARM Rio,"Rs.90,400.00","Rs.90,400.00"
877,877,Colorful Stripes Crochet Midi Dress,7268894343261,'DRESSES',https://farmrio.com/cdn/shop/products/322689_01_cbe2949f-f8b3-48eb-a9aa-95c1f79622d9.jpg?v=1707521303&width=400,https://farmrio.com/cdn/shop/products/322689_01_cbe2949f-f8b3-48eb-a9aa-95c1f79622d9.jpg?v=1707521303&width=400,FARM Rio,"Rs.129,100.00","Rs.129,100.00"
882,882,Colorful Salad Knit Dress,7268788895837,'DRESSES',https://farmrio.com/cdn/shop/products/318317_01_77fc1a48-5288-4dbd-b50a-a12ab43391ac.jpg?v=1706872894&width=400,https://farmrio.com/cdn/shop/products/318317_01_77fc1a48-5288-4dbd-b50a-a12ab43391ac.jpg?v=1706872894&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
888,888,Beige Short Sleeve Mini Dress,7253495971933,'DRESSES',https://farmrio.com/cdn/shop/products/318733_01.jpg?v=1705106734&width=400,https://farmrio.com/cdn/shop/products/318733_01.jpg?v=1705106734&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
892,892,Off-White Delicate Garden Midi Dress,7268903026781,'DRESSES',https://farmrio.com/cdn/shop/products/318952_01_d530317a-3cc1-449f-ad4c-11e8081e5ecd.jpg?v=1707518874&width=400,https://farmrio.com/cdn/shop/products/318952_01_d530317a-3cc1-449f-ad4c-11e8081e5ecd.jpg?v=1707518874&width=400,FARM Rio,"Rs.70,300.00","Rs.70,300.00"
898,898,Tropical Forest Off-White Fringed Midi Dress,7253498921053,'DRESSES',https://farmrio.com/cdn/shop/files/317652_05.jpg?v=1706870476&width=400,https://farmrio.com/cdn/shop/files/317652_05.jpg?v=1706870476&width=400,FARM Rio,"Rs.90,400.00","Rs.90,400.00"
904,904,The Kiss Multicolor Sleeveless Midi Dress,7253434630237,'DRESSES',https://farmrio.com/cdn/shop/products/318087_01.jpg?v=1705111025&width=400,https://farmrio.com/cdn/shop/products/318087_01.jpg?v=1705111025&width=400,FARM Rio,"Rs.76,000.00","Rs.76,000.00"
910,910,Red Palermo Sleeveless Midi Dress,7163565015133,'Dresses',https://farmrio.com/cdn/shop/products/314633_02.jpg?v=1701213894&width=400,https://farmrio.com/cdn/shop/products/314633_02.jpg?v=1701213894&width=400,FARM Rio,"Rs.76,000.00","Rs.76,000.00"
915,915,Light Pink Heart Detailed Midi Dress,7253506818141,'DRESSES',https://farmrio.com/cdn/shop/files/317738_01.jpg?v=1707520457&width=400,https://farmrio.com/cdn/shop/files/317738_01.jpg?v=1707520457&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
921,921,Dark Green Guipure Long Sleeve Maxi Dress,7163556724829,'Dresses',https://farmrio.com/cdn/shop/products/319613_01.jpg?v=1697682719&width=400,https://farmrio.com/cdn/shop/products/319613_01.jpg?v=1697682719&width=400,FARM Rio,"Rs.103,300.00","Rs.103,300.00"
927,927,Adidas Farm Psychedelic Wave Red Dress,7268849680477,'DRESSES',https://farmrio.com/cdn/shop/files/IN3745_02.jpg?v=1709333015&width=400,https://farmrio.com/cdn/shop/files/IN3745_02.jpg?v=1709333015&width=400,FARM Rio,"Rs.25,900.00","Rs.25,900.00"
933,933,Adidas Farm Psychedelic Wave Green Dress,7268802887773,'DRESSES',https://farmrio.com/cdn/shop/files/IT7264_02.jpg?v=1709332963&width=400,https://farmrio.com/cdn/shop/files/IT7264_02.jpg?v=1709332963&width=400,FARM Rio,"Rs.25,900.00","Rs.25,900.00"
939,939,Adidas Farm Solar Kaleidoscope Blue Dress,7268822810717,'DRESSES',https://farmrio.com/cdn/shop/files/IQ4506_01.jpg?v=1709332985&width=400,https://farmrio.com/cdn/shop/files/IQ4506_01.jpg?v=1709332985&width=400,FARM Rio,"Rs.15,800.00","Rs.15,800.00"
944,944,Malocas Beige Long Sleeve Midi Dress,7253502787677,'DRESSES',https://farmrio.com/cdn/shop/files/317787_01.jpg?v=1707518192&width=400,https://farmrio.com/cdn/shop/files/317787_01.jpg?v=1707518192&width=400,FARM Rio,"Rs.90,400.00","Rs.90,400.00"
950,950,Brown Shuhu Maxi Dress Sleeveless,7253442199645,'DRESSES',https://farmrio.com/cdn/shop/products/327172_01.jpg?v=1705107500&width=400,https://farmrio.com/cdn/shop/products/327172_01.jpg?v=1705107500&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
956,956,Tucano Kambo Knit Sweaterdress,7253509013597,'SWEATER',https://farmrio.com/cdn/shop/files/328180_01.jpg?v=1706873560&width=400,https://farmrio.com/cdn/shop/files/328180_01.jpg?v=1706873560&width=400,FARM Rio,"Rs.68,900.00","Rs.68,900.00"
962,962,Black Richelieu Faces Mini Dress,7163579760733,'Dresses',https://farmrio.com/cdn/shop/products/315635_01.jpg?v=1697680962&width=400,https://farmrio.com/cdn/shop/products/315635_01.jpg?v=1697680962&width=400,FARM Rio,"Rs.84,600.00","Rs.84,600.00"
966,966,Black Colorful Together  Long Sleeve Mini Dress,7163560820829,'Dresses',https://farmrio.com/cdn/shop/files/320843_01.jpg?v=1702946787&width=400,https://farmrio.com/cdn/shop/files/320843_01.jpg?v=1702946787&width=400,FARM Rio,"Rs.68,900.00","Rs.68,900.00"
967,967,Black Stitched Flowers V Neck Maxi Dress,7163559772253,'Dresses',https://farmrio.com/cdn/shop/files/314821_01.jpg?v=1698280996&width=400,https://farmrio.com/cdn/shop/files/314821_01.jpg?v=1698280996&width=400,FARM Rio,"Rs.67,400.00","Rs.67,400.00"
973,973,Black Stitched Flowers Lenzing™ Ecovero™ Viscose Midi Dress,7163569504349,'Dresses',https://farmrio.com/cdn/shop/products/314867_01.jpg?v=1697679998&width=400,https://farmrio.com/cdn/shop/products/314867_01.jpg?v=1697679998&width=400,FARM Rio,"Rs.48,800.00","Rs.48,800.00"
979,979,Black Stitched Garden Short Sleeve Maxi Dress,7163572486237,'Dresses',https://farmrio.com/cdn/shop/files/315164_01.jpg?v=1701212961&width=400,https://farmrio.com/cdn/shop/files/315164_01.jpg?v=1701212961&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
982,982,Black Bucolic Garden Sweater Dress,7163580481629,'Outerwear',https://farmrio.com/cdn/shop/products/323663_01.jpg?v=1697683312&width=400,https://farmrio.com/cdn/shop/products/323663_01.jpg?v=1697683312&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
988,988,Navy Blue Leopards  High Neck Midi Dress,7163580252253,'Dresses',https://farmrio.com/cdn/shop/products/314644_01.jpg?v=1697680284&width=400,https://farmrio.com/cdn/shop/products/314644_01.jpg?v=1697680284&width=400,FARM Rio,"Rs.64,600.00","Rs.64,600.00"
992,992,Green Lovedaisy Tulle Midi Dress,7163572093021,'Dresses',https://farmrio.com/cdn/shop/products/314864_01.jpg?v=1697679224&width=400,https://farmrio.com/cdn/shop/products/314864_01.jpg?v=1697679224&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
998,998,Sand Leopard Flowers Cut Out Midi Dress,7163582054493,'Dresses',https://farmrio.com/cdn/shop/products/314632_01.jpg?v=1697682563&width=400,https://farmrio.com/cdn/shop/products/314632_01.jpg?v=1697682563&width=400,FARM Rio,"Rs.84,600.00","Rs.84,600.00"
1004,1004,Light Blue Lace Garden Maxi Dress,7163571863645,'Dresses',https://farmrio.com/cdn/shop/products/315374_01.jpg?v=1697681941&width=400,https://farmrio.com/cdn/shop/products/315374_01.jpg?v=1697681941&width=400,FARM Rio,"Rs.73,200.00","Rs.73,200.00"
1006,1006,Red Pineapple Bloom Cut Out Midi Dress,7163557052509,'Dresses',https://farmrio.com/cdn/shop/products/315368_01.jpg?v=1697681695&width=400,https://farmrio.com/cdn/shop/products/315368_01.jpg?v=1697681695&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
1012,1012,Red Pineapple Bloom V Neck Mini Dress,7163585232989,'Dresses',https://farmrio.com/cdn/shop/products/315367_01.jpg?v=1697682913&width=400,https://farmrio.com/cdn/shop/products/315367_01.jpg?v=1697682913&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
1018,1018,Off-White Embroidered Midi Dress,7163579007069,'Dresses',https://farmrio.com/cdn/shop/files/315597_01.jpg?v=1702946610&width=400,https://farmrio.com/cdn/shop/files/315597_01.jpg?v=1702946610&width=400,FARM Rio,"Rs.88,900.00","Rs.88,900.00"
1019,1019,Copabanana Black Chemise Dress,7253447311453,'Dresses',https://farmrio.com/cdn/shop/files/327967_19926_EF_R_C_1.jpg?v=1706198685&width=400,https://farmrio.com/cdn/shop/files/327967_19926_EF_R_C_1.jpg?v=1706198685&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
1022,1022,The Kiss Embroidered Short Sleeve Maxi Dress,7253439742045,'DRESSES',https://farmrio.com/cdn/shop/products/318671_01.jpg?v=1705101563&width=400,https://farmrio.com/cdn/shop/products/318671_01.jpg?v=1705101563&width=400,FARM Rio,"Rs.99,000.00","Rs.99,000.00"
1028,1028,Light Pink Long Sleeve Smocked Midi Dress,7163576320093,'Dresses',https://farmrio.com/cdn/shop/files/319593_02_9bf10ad5-6f11-415a-b464-f40273dd5278.jpg?v=1706873844&width=400,https://farmrio.com/cdn/shop/files/319593_02_9bf10ad5-6f11-415a-b464-f40273dd5278.jpg?v=1706873844&width=400,FARM Rio,"Rs.84,600.00","Rs.84,600.00"
1031,1031,Watercolor Floral Blue Slip Dress,7253485355101,'DRESSES',https://farmrio.com/cdn/shop/files/331394_01.jpg?v=1706016077&width=400,https://farmrio.com/cdn/shop/files/331394_01.jpg?v=1706016077&width=400,FARM Rio,"Rs.57,400.00","Rs.57,400.00"
1037,1037,Black Psychedelic Garden Tulle Midi Dress,7163578253405,'Dresses',https://farmrio.com/cdn/shop/files/312247_02.jpg?v=1702946776&width=400,https://farmrio.com/cdn/shop/files/312247_02.jpg?v=1702946776&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
1043,1043,Green Lovedaisy Knit Dress,7163565310045,'Dresses',https://farmrio.com/cdn/shop/files/319552_02.jpg?v=1702946790&width=400,https://farmrio.com/cdn/shop/files/319552_02.jpg?v=1702946790&width=400,FARM Rio,"Rs.76,000.00","Rs.76,000.00"
1045,1045,Orange Ainika Tapestry Slit Maxi Dress,7163578613853,'Dresses',https://farmrio.com/cdn/shop/files/314826_01.jpg?v=1703790213&width=400,https://farmrio.com/cdn/shop/files/314826_01.jpg?v=1703790213&width=400,FARM Rio,"Rs.103,300.00","Rs.103,300.00"
1050,1050,Soft Pink Aura Floral Mini Dress,7163566194781,'Dresses',https://farmrio.com/cdn/shop/products/314786_02.jpg?v=1703918498&width=400,https://farmrio.com/cdn/shop/products/314786_02.jpg?v=1703918498&width=400,FARM Rio,"Rs.57,400.00","Rs.57,400.00"
1056,1056,Black Stitched Flowers Long Sleeve Mini Dress,7163558068317,'Dresses',https://farmrio.com/cdn/shop/products/314796_03.jpg?v=1701213751&width=400,https://farmrio.com/cdn/shop/products/314796_03.jpg?v=1701213751&width=400,FARM Rio,"Rs.67,400.00","Rs.67,400.00"
1062,1062,Teal Ainika Charm Long Sleeve Mini Dress,7163562360925,'Dresses',https://farmrio.com/cdn/shop/files/314795_01.jpg?v=1701227460&width=400,https://farmrio.com/cdn/shop/files/314795_01.jpg?v=1701227460&width=400,FARM Rio,"Rs.71,700.00","Rs.71,700.00"
1067,1067,Striped Heart Knit Dress,7163558789213,'Outerwear',https://farmrio.com/cdn/shop/files/321114_01.jpg?v=1702946491&width=400,https://farmrio.com/cdn/shop/files/321114_01.jpg?v=1702946491&width=400,FARM Rio,"Rs.70,300.00","Rs.70,300.00"
1072,1072,Black Velvet  Short Sleeve Midi Dress,7163583430749,'Dresses',https://farmrio.com/cdn/shop/files/320850_02.jpg?v=1702946581&width=400,https://farmrio.com/cdn/shop/files/320850_02.jpg?v=1702946581&width=400,FARM Rio,"Rs.113,300.00","Rs.113,300.00"
1074,1074,Black Colorful Together Short Sleeve Midi Dress,7163560067165,'Dresses',https://farmrio.com/cdn/shop/files/320842_01.jpg?v=1702946758&width=400,https://farmrio.com/cdn/shop/files/320842_01.jpg?v=1702946758&width=400,FARM Rio,"Rs.71,700.00","Rs.71,700.00"
1076,1076,Orange Marias Floral Cut-Out Midi Dress,7163572420701,'Dresses',https://farmrio.com/cdn/shop/products/314658_01.jpg?v=1697683250&width=400,https://farmrio.com/cdn/shop/products/314658_01.jpg?v=1697683250&width=400,FARM Rio,"Rs.78,900.00","Rs.78,900.00"
1079,1079,Orange Open Back Mini Dress,7163583332445,'Dresses',https://farmrio.com/cdn/shop/products/314690_01.jpg?v=1697680332&width=400,https://farmrio.com/cdn/shop/products/314690_01.jpg?v=1697680332&width=400,FARM Rio,"Rs.57,400.00","Rs.57,400.00"
1083,1083,Brown Dotted Horses Maxi Dress,7163573698653,'Dresses',https://farmrio.com/cdn/shop/files/319527_01.jpg?v=1701227820&width=400,https://farmrio.com/cdn/shop/files/319527_01.jpg?v=1701227820&width=400,FARM Rio,"Rs.90,400.00","Rs.90,400.00"
1089,1089,Blue Ainika Chill Maxi Shirtdress,7163573239901,'Dresses',https://farmrio.com/cdn/shop/files/315360_01.jpg?v=1703790151&width=400,https://farmrio.com/cdn/shop/files/315360_01.jpg?v=1703790151&width=400,FARM Rio,"Rs.81,800.00","Rs.81,800.00"
1093,1093,Multicolor Graphic Bananas Lenzing™ Ecovero™ Viscose Midi Dress,7163563606109,'Dresses',https://farmrio.com/cdn/shop/files/314870_01.jpg?v=1703790128&width=400,https://farmrio.com/cdn/shop/files/314870_01.jpg?v=1703790128&width=400,FARM Rio,"Rs.51,700.00","Rs.51,700.00"
1097,1097,Red Knit Midi Dress,7163560689757,'Outerwear',https://farmrio.com/cdn/shop/files/323951_01.jpg?v=1701213011&width=400,https://farmrio.com/cdn/shop/files/323951_01.jpg?v=1701213011&width=400,FARM Rio,"Rs.64,600.00","Rs.64,600.00"
1103,1103,Black Martina Scarf Long Sleeve Wrap Mini Dress,7163562786909,'Dresses',https://farmrio.com/cdn/shop/files/314777_02.jpg?v=1702946598&width=400,https://farmrio.com/cdn/shop/files/314777_02.jpg?v=1702946598&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
1105,1105,Blue Forest Mosaic Sleeveless Maxi Dress,7163557150813,'Dresses',https://farmrio.com/cdn/shop/products/315331_01.jpg?v=1697680154&width=400,https://farmrio.com/cdn/shop/products/315331_01.jpg?v=1697680154&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
1109,1109,Black 70s Vibe Lenzing™ Ecovero™ Viscose Midi Dress,7163582218333,'Dresses',https://farmrio.com/cdn/shop/products/314868_01.jpg?v=1697679258&width=400,https://farmrio.com/cdn/shop/products/314868_01.jpg?v=1697679258&width=400,FARM Rio,"Rs.51,700.00","Rs.51,700.00"
1113,1113,Multicolor Banana Foliage Sleeveless Midi Dress,7163582283869,'Dresses',https://farmrio.com/cdn/shop/files/319571_01.jpg?v=1701213139&width=400,https://farmrio.com/cdn/shop/files/319571_01.jpg?v=1701213139&width=400,FARM Rio,"Rs.67,400.00","Rs.67,400.00"
1119,1119,Multicolor Banana Foliage Short Sleeve Mini Dress,7163570913373,'Dresses',https://farmrio.com/cdn/shop/products/315320_01.jpg?v=1697680321&width=400,https://farmrio.com/cdn/shop/products/315320_01.jpg?v=1697680321&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
1123,1123,Mixed Heart Ivy Scarf Sleeveless Midi Dress,7163559182429,'Dresses',https://farmrio.com/cdn/shop/products/315317_02.jpg?v=1701213795&width=400,https://farmrio.com/cdn/shop/products/315317_02.jpg?v=1701213795&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
1129,1129,Red Bow Sleeveless Midi Dress,7163578875997,'Dresses',https://farmrio.com/cdn/shop/files/323943_01.jpg?v=1701213050&width=400,https://farmrio.com/cdn/shop/files/323943_01.jpg?v=1701213050&width=400,FARM Rio,"Rs.63,100.00","Rs.63,100.00"
1135,1135,Red Cut Out Strapless Midi Dress,7163576582237,'Dresses',https://farmrio.com/cdn/shop/files/314629_03.jpg?v=1701213054&width=400,https://farmrio.com/cdn/shop/files/314629_03.jpg?v=1701213054&width=400,FARM Rio,"Rs.71,700.00","Rs.71,700.00"
1138,1138,Pink Bold Floral Long Sleeve Maxi Dress,7163570585693,'Dresses',https://farmrio.com/cdn/shop/products/319508_01.jpg?v=1697680575&width=400,https://farmrio.com/cdn/shop/products/319508_01.jpg?v=1697680575&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
1140,1140,Red Nature Beauty Scarf Backless Midi Dress,7118770700381,'',https://farmrio.com/cdn/shop/files/311986_02.jpg?v=1695863616&width=400,https://farmrio.com/cdn/shop/files/311986_02.jpg?v=1695863616&width=400,FARM Rio,"Rs.54,200.00","Rs.54,200.00"
1146,1146,Black Flower Season Maxi Wrap Dress,7118773551197,'',https://farmrio.com/cdn/shop/files/312348_01.jpg?v=1695864622&width=400,https://farmrio.com/cdn/shop/files/312348_01.jpg?v=1695864622&width=400,FARM Rio,"Rs.83,900.00","Rs.83,900.00"
1149,1149,Black Flower Season Scarf Mini Wrap Dress,7118768177245,'',https://farmrio.com/cdn/shop/files/312356_02.jpg?v=1695864433&width=400,https://farmrio.com/cdn/shop/files/312356_02.jpg?v=1695864433&width=400,FARM Rio,"Rs.55,100.00","Rs.55,100.00"
1151,1151,Black Classic Garden Long Sleeve Mini Dress,7118765916253,'',https://farmrio.com/cdn/shop/files/312195_01.jpg?v=1695863873&width=400,https://farmrio.com/cdn/shop/files/312195_01.jpg?v=1695863873&width=400,FARM Rio,"Rs.67,100.00","Rs.67,100.00"
1154,1154,Silver Floral Tapestry Maxi Dress,7118777483357,'',https://farmrio.com/cdn/shop/files/315782_01.jpg?v=1695864242&width=400,https://farmrio.com/cdn/shop/files/315782_01.jpg?v=1695864242&width=400,FARM Rio,"Rs.49,500.00","Rs.49,500.00"
1156,1156,Silver Floral Tapestry Mini Dress,7118771945565,'',https://farmrio.com/cdn/shop/files/312206_03.jpg?v=1695863307&width=400,https://farmrio.com/cdn/shop/files/312206_03.jpg?v=1695863307&width=400,FARM Rio,"Rs.50,800.00","Rs.50,800.00"
1159,1159,Green Artsy Leopards Long Sleeve Maxi Dress,7118772076637,'',https://farmrio.com/cdn/shop/files/312220_01.jpg?v=1695864234&width=400,https://farmrio.com/cdn/shop/files/312220_01.jpg?v=1695864234&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
1161,1161,Green Artsy Leopards Long Sleeve Mini Dress,7118767587421,'',https://farmrio.com/cdn/shop/files/312192_02.jpg?v=1695863705&width=400,https://farmrio.com/cdn/shop/files/312192_02.jpg?v=1695863705&width=400,FARM Rio,"Rs.34,500.00","Rs.34,500.00"
1163,1163,Beige Bananada Button Down Mini Dress,7118774567005,'',https://farmrio.com/cdn/shop/files/312035_01.jpg?v=1695765898&width=400,https://farmrio.com/cdn/shop/files/312035_01.jpg?v=1695765898&width=400,FARM Rio,"Rs.67,100.00","Rs.67,100.00"
1165,1165,Black Bananada Dark Tulle Midi Dress,7118766473309,'',https://farmrio.com/cdn/shop/files/650-312246_01.jpg?v=1695864562&width=400,https://farmrio.com/cdn/shop/files/650-312246_01.jpg?v=1695864562&width=400,FARM Rio,"Rs.48,200.00","Rs.48,200.00"
1167,1167,Black Cut Out Long Sleeve Maxi Dress,7118777450589,'',https://farmrio.com/cdn/shop/files/312046_02.jpg?v=1695864185&width=400,https://farmrio.com/cdn/shop/files/312046_02.jpg?v=1695864185&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
1170,1170,Black Sweet Mermaids V Neck Maxi Dress,7118769094749,'',https://farmrio.com/cdn/shop/files/311971_03.jpg?v=1695133716&width=400,https://farmrio.com/cdn/shop/files/311971_03.jpg?v=1695133716&width=400,FARM Rio,"Rs.62,300.00","Rs.62,300.00"
1174,1174,Multicolor Bandana Dream Cut Out Maxi Dress,7118774435933,'',https://farmrio.com/cdn/shop/files/312033_01.jpg?v=1695863664&width=400,https://farmrio.com/cdn/shop/files/312033_01.jpg?v=1695863664&width=400,FARM Rio,"Rs.45,600.00","Rs.45,600.00"
