,name,product_id,categories,image_url,url,brand,price,compare_at_price
0,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
1,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
2,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
3,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
4,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
5,Red Fish Top Maxi Dress,7418319601757,'DRESSES',https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,https://farmrio.com/cdn/shop/files/321137_01_e8778634-fd57-47d5-b6a8-6fa2d8fd99cf.jpg?v=1713475181&width=400,FARM Rio,"Rs.80,300.00","Rs.80,300.00"
6,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
7,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
8,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
9,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
10,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
11,Red Ainika Shell LENZING™ ECOVERO™ Euroflax™ Midi Dress,7418361577565,'DRESSES',https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,https://farmrio.com/cdn/shop/files/321535_01_9fda876a-4603-45c1-8ad3-17f716279a1b.jpg?v=1713477084&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
12,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
13,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
14,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
15,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
16,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
17,White Ainika Shell LENZING™ ECOVERO™ Euroflax™ Maxi Dress,7418292338781,'DRESSES',https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,https://farmrio.com/cdn/shop/files/321720_01_18c98953-a9c3-42d2-a23a-7d55d5c8f5e5.jpg?v=1713473951&width=400,FARM Rio,"Rs.71,100.00","Rs.71,100.00"
18,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
19,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
20,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
21,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
22,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
23,White Ainika Shell Euroflax™ Premium Linen Mini Dress,7418279034973,'DRESSES',https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,https://farmrio.com/cdn/shop/files/321328_02.jpg?v=1713851125&width=400,FARM Rio,"Rs.54,500.00","Rs.54,500.00"
24,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
25,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
26,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
27,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
28,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
29,Green Monstera Corset Eyelet Maxi Dress,7418253836381,'DRESSES',https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,https://farmrio.com/cdn/shop/files/321883_01.jpg?v=1713486372&width=400,FARM Rio,"Rs.94,700.00","Rs.94,700.00"
30,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
31,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
32,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
33,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
34,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
35,Off-White Flower Richelieu Euroflax™ Premium Linen Midi Dress,7418300366941,'DRESSES',https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,https://farmrio.com/cdn/shop/files/322425_01.jpg?v=1713474324&width=400,FARM Rio,"Rs.114,100.00","Rs.114,100.00"
36,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
37,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
38,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
39,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
40,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
41,Blue Summer Foliage Scarf Organic Cotton Mini Dress,7418243579997,'DRESSES',https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,https://farmrio.com/cdn/shop/files/321340_01.jpg?v=1713484846&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
42,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
43,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
44,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
45,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
46,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
47,Green Tropicart Sleeveless Midi Dress,7418281361501,'DRESSES',https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,https://farmrio.com/cdn/shop/files/321790_01.jpg?v=1713473451&width=400,FARM Rio,"Rs.74,600.00","Rs.74,600.00"
48,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
49,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
50,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
51,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
52,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
53,Blue Anthurium Garden Organic Cotton Mini T-Shirt Dress,7418339328093,'DRESSES',https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,https://farmrio.com/cdn/shop/files/331176_01_56189456-bed2-40d3-a12d-a86f61e53299.jpg?v=1713476027&width=400,FARM Rio,"Rs.40,200.00","Rs.40,200.00"
54,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
55,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
56,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
57,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
58,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
59,Off-White Mantas Organic Cotton Maxi Dress,7418306330717,'DRESSES',https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,https://farmrio.com/cdn/shop/files/326179_01.jpg?v=1713851620&width=400,FARM Rio,"Rs.60,300.00","Rs.60,300.00"
60,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
61,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
62,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
63,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
64,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
65,Pink Delicate Fruit Garden Mini Dress,7418311868509,'DRESSES',https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,https://farmrio.com/cdn/shop/files/321335_01.jpg?v=1713850869&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
66,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
67,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
68,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
69,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
70,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
71,Foliage Mix Mini Dress,7417851707485,'DRESSES',https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,https://farmrio.com/cdn/shop/files/331385_01.jpg?v=1713851368&width=400,FARM Rio,"Rs.56,800.00","Rs.56,800.00"
72,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
73,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
74,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
75,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
76,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
77,Yellow Delicate Fruit Garden Organic Cotton Mini Dress,7418270318685,'DRESSES',https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,https://farmrio.com/cdn/shop/files/321336_01.jpg?v=1713483023&width=400,FARM Rio,"Rs.66,000.00","Rs.66,000.00"
78,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
79,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
80,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
81,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
82,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
83,Yellow Delicate Fruit Garden Smocked Maxi Dress,7418268909661,'DRESSES',https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,https://farmrio.com/cdn/shop/files/321903_02.jpg?v=1713851728&width=400,FARM Rio,"Rs.85,500.00","Rs.85,500.00"
84,Orange Fresh Macaws Midi Dress,7418309476445,'DRESSES',https://farmrio.com/cdn/shop/files/321361_03.jpg?v=1713474685&width=400,https://farmrio.com/cdn/shop/files/321361_03.jpg?v=1713474685&width=400,FARM Rio,"Rs.83,200.00","Rs.83,200.00"
85,Orange Fresh Macaws Midi Dress,7418309476445,'DRESSES',https://farmrio.com/cdn/shop/files/321361_03.jpg?v=1713474685&width=400,https://farmrio.com/cdn/shop/files/321361_03.jpg?v=1713474685&width=400,FARM Rio,"Rs.83,200.00","Rs.83,200.00"
